id,credit,delayed,amount,gender,education,age,marital,default
4848,70000,0,372878,Female,graduate school,36,single,0
4753,50000,3,41001,Male,graduate school,28,single,0
17442,110000,0,677037,Female,univeristy,35,single,0
16578,20000,0,53888,Male,highschool,37,single,0
12962,270000,0,32255,Female,graduate school,27,single,0
8870,360000,0,83641,Female,univeristy,35,married,1
4213,180000,0,263093,Female,univeristy,34,single,0
27803,50000,16,6300,Male,univeristy,25,single,1
24368,310000,0,13019,Female,graduate school,32,married,1
26447,260000,0,877446,Male,highschool,43,married,0
27253,60000,2,144272,Male,graduate school,37,married,1
573,200000,0,0,Female,univeristy,34,single,0
4751,450000,2,263783,Female,graduate school,31,single,0
26841,290000,0,375021,Female,univeristy,39,married,0
26449,110000,5,644897,Female,univeristy,28,single,1
2582,320000,0,1353739,Male,graduate school,40,married,0
6181,160000,1,0,Male,graduate school,40,married,0
24167,50000,11,105505,Male,univeristy,49,married,1
10901,60000,0,271001,Female,highschool,48,married,1
15762,240000,0,500,Female,univeristy,37,single,0
470,150000,0,775203,Female,univeristy,51,married,0
21245,500000,0,44929,Female,univeristy,31,single,0
6566,100000,0,9005,Female,graduate school,28,single,0
507,140000,0,195277,Female,highschool,41,single,0
10175,360000,0,0,Male,graduate school,37,married,1
5317,50000,3,151517,Male,highschool,38,single,0
16893,130000,4,307897,Female,univeristy,27,married,0
5184,200000,2,144000,Male,univeristy,27,single,0
16833,420000,6,1607,Male,graduate school,36,single,0
1556,260000,0,6783,Female,highschool,42,single,1
6280,50000,0,212777,Male,highschool,27,single,0
23624,130000,7,700552,Male,graduate school,36,single,0
597,50000,0,1095,Female,univeristy,38,married,0
15586,30000,0,0,Male,highschool,53,married,0
26147,50000,0,263172,Female,graduate school,34,married,0
27815,70000,0,56583,Female,graduate school,25,single,0
22693,140000,0,30077,Female,graduate school,25,single,0
26802,160000,1,0,Female,graduate school,35,married,0
7976,50000,3,113634,Male,graduate school,35,single,0
16575,10000,5,53384,Female,highschool,22,single,0
2058,260000,0,0,Male,graduate school,30,single,1
29100,100000,0,6135,Female,highschool,39,married,0
16808,50000,0,146695,Female,highschool,40,married,0
17219,30000,0,135037,Male,univeristy,39,single,0
24582,360000,0,0,Female,univeristy,31,married,0
2266,40000,0,19292,Female,graduate school,26,single,1
55,320000,0,664112,Male,univeristy,29,single,0
21893,50000,0,6326,Male,univeristy,38,married,0
3037,50000,0,272460,Male,univeristy,26,single,0
19535,340000,0,300469,Male,graduate school,31,single,0
16262,200000,1,9367,Female,graduate school,46,married,1
8529,50000,0,178510,Male,highschool,40,single,0
17170,390000,0,1684037,Male,graduate school,27,single,0
13299,90000,0,90635,Female,univeristy,34,single,0
13262,120000,2,459935,Male,graduate school,27,single,0
15558,200000,0,0,Female,graduate school,29,single,0
6383,30000,2,169991,Male,graduate school,32,single,0
13398,180000,19,486294,Female,graduate school,31,single,1
10653,30000,12,172503,Female,univeristy,26,married,0
25508,20000,4,86057,Male,univeristy,25,single,0
109,10000,0,0,Female,univeristy,23,single,0
18582,200000,0,0,Male,graduate school,33,single,1
22535,20000,7,69184,Female,highschool,56,married,1
9756,200000,0,2877,Female,univeristy,37,married,0
24584,50000,0,158908,Female,univeristy,23,single,0
25899,400000,0,0,Female,graduate school,29,single,0
443,400000,0,124489,Male,graduate school,28,single,0
24210,500000,0,0,Male,graduate school,39,married,0
21988,240000,0,287166,Male,graduate school,33,single,0
24852,240000,0,1146978,Female,univeristy,37,married,0
527,40000,6,226441,Female,graduate school,27,single,1
1113,150000,0,827143,Female,graduate school,52,single,1
16958,50000,0,67956,Male,graduate school,29,single,0
9650,200000,0,0,Female,graduate school,28,single,0
2404,20000,4,3880,Female,univeristy,28,married,0
10297,120000,2,386351,Male,univeristy,34,single,0
7378,50000,0,199370,Male,graduate school,24,single,0
11318,240000,0,964309,Male,graduate school,53,married,0
18895,340000,0,8752,Female,univeristy,48,married,0
3592,160000,3,410147,Male,highschool,30,married,0
18789,20000,12,62464,Male,highschool,26,married,1
7744,20000,3,40647,Male,univeristy,45,married,1
6905,150000,1,0,Female,univeristy,25,single,1
19537,280000,0,830088,Female,graduate school,35,single,0
17854,230000,2,8056,Female,highschool,27,single,1
11882,160000,0,0,Male,graduate school,30,single,0
28614,160000,0,248,Female,graduate school,28,single,0
4035,30000,11,107535,Female,univeristy,53,married,1
16740,20000,0,133249,Male,univeristy,27,single,0
2431,80000,0,151195,Male,graduate school,40,single,0
23929,50000,0,7938,Female,univeristy,25,single,0
20758,20000,0,99237,Male,highschool,49,single,0
18669,30000,12,162266,Female,highschool,35,married,1
4250,180000,0,942534,Female,graduate school,28,single,0
1259,150000,0,0,Male,graduate school,28,single,0
490,240000,0,1359,Female,univeristy,35,married,0
1760,100000,0,24198,Female,univeristy,42,married,1
13673,270000,7,934734,Male,highschool,32,single,0
9294,170000,0,464096,Female,highschool,42,single,0
25554,390000,0,227086,Male,graduate school,34,married,0
16883,200000,0,1248,Female,graduate school,49,married,0
16975,50000,0,141334,Male,univeristy,23,single,0
25423,410000,0,819,Male,univeristy,37,married,0
12438,480000,0,610938,Male,highschool,56,married,0
10943,150000,0,201316,Female,graduate school,30,married,0
14381,100000,6,509876,Male,highschool,25,single,1
25629,30000,4,101643,Female,univeristy,49,single,0
24377,210000,0,0,Female,graduate school,34,married,0
22227,150000,0,569321,Female,graduate school,25,single,0
28348,70000,0,147481,Male,highschool,28,single,0
6754,30000,0,49858,Male,highschool,25,single,0
18759,130000,0,636037,Female,univeristy,25,single,0
11468,70000,2,133660,Female,highschool,29,single,0
11940,240000,0,19973,Male,graduate school,35,married,0
27593,110000,2,195155,Male,univeristy,40,married,0
12328,170000,4,3693,Female,univeristy,40,married,1
11837,450000,0,120018,Male,graduate school,45,married,1
1387,50000,0,169293,Male,graduate school,35,single,0
10714,200000,0,20362,Male,graduate school,44,married,0
19890,90000,4,466899,Female,univeristy,33,married,0
951,20000,0,108684,Male,univeristy,24,single,0
22554,410000,0,3172,Female,univeristy,33,single,0
20487,150000,2,226402,Female,highschool,48,married,0
2150,200000,0,767940,Female,univeristy,46,single,0
9153,400000,0,0,Female,graduate school,31,single,0
13048,180000,11,796872,Male,graduate school,35,married,1
6311,300000,0,39833,Female,univeristy,40,married,0
24270,400000,0,2298159,Female,univeristy,30,single,0
26036,80000,0,277932,Female,graduate school,23,single,0
22008,500000,0,124898,Male,graduate school,30,single,0
26586,20000,0,5592,Female,univeristy,22,single,0
25988,100000,0,576113,Female,univeristy,25,married,0
16761,50000,0,99425,Female,univeristy,30,married,0
23014,50000,2,266145,Male,graduate school,27,single,0
1056,190000,2,645440,Male,highschool,50,married,0
26089,110000,0,387991,Female,highschool,31,single,0
14922,230000,0,198585,Female,graduate school,43,single,0
18227,130000,0,229096,Male,univeristy,37,single,0
21498,300000,0,1367598,Female,univeristy,33,single,0
26234,90000,0,70092,Male,univeristy,26,single,0
16193,50000,4,140044,Male,univeristy,36,single,0
28145,90000,0,50405,Female,univeristy,24,single,0
13796,80000,0,3900,Female,graduate school,26,single,0
13731,350000,0,1279875,Female,univeristy,33,single,0
17920,210000,0,4300,Female,graduate school,32,married,0
27503,500000,0,179296,Female,univeristy,43,single,0
15756,230000,0,304490,Female,graduate school,25,single,0
25580,180000,2,125378,Female,graduate school,45,married,0
27637,700000,0,278455,Female,graduate school,39,married,0
28864,320000,8,1036524,Male,graduate school,55,single,1
19466,180000,0,906888,Female,highschool,52,single,0
17535,250000,0,1274250,Male,graduate school,34,married,0
28042,170000,4,1572,Male,graduate school,30,single,0
21201,150000,8,697761,Male,graduate school,41,married,1
5894,20000,0,121182,Male,univeristy,53,married,0
11666,140000,1,30856,Male,univeristy,39,single,0
19236,200000,0,394297,Male,graduate school,33,single,0
26553,100000,0,561919,Male,univeristy,38,married,0
11357,120000,9,244593,Male,univeristy,25,single,1
6953,50000,0,227101,Female,graduate school,25,single,0
913,20000,4,57273,Male,highschool,37,single,0
12797,420000,0,1936234,Male,univeristy,31,single,0
13238,50000,0,111848,Female,univeristy,24,single,0
3688,50000,0,212861,Female,highschool,36,single,0
9878,340000,0,186646,Female,univeristy,32,married,0
28292,30000,7,0,Female,univeristy,41,married,0
27908,20000,20,9900,Male,univeristy,24,single,1
23272,30000,6,146318,Female,graduate school,36,single,1
19386,120000,3,585188,Female,univeristy,29,single,0
18216,220000,0,968,Female,highschool,38,married,0
23087,50000,0,165245,Male,highschool,29,single,0
5180,240000,0,1205011,Female,univeristy,38,married,0
4013,140000,1,0,Female,graduate school,32,married,0
8397,320000,2,913,Male,graduate school,32,single,1
12971,500000,0,1546759,Female,graduate school,38,married,0
25514,500000,0,0,Male,graduate school,45,married,0
1604,50000,0,18249,Male,univeristy,25,single,0
933,30000,2,107353,Female,univeristy,52,married,0
14734,20000,0,17581,Male,univeristy,24,single,0
20127,240000,0,991587,Male,univeristy,37,single,0
21450,50000,0,243306,Female,graduate school,25,single,1
14137,20000,1,0,Female,univeristy,48,married,1
16457,60000,11,295633,Female,univeristy,37,married,1
9614,180000,1,2201,Male,graduate school,37,married,0
9426,80000,0,390,Female,univeristy,23,married,1
20844,210000,0,64858,Female,graduate school,28,single,0
25002,150000,0,1336,Female,univeristy,41,single,0
7255,50000,0,281276,Male,univeristy,36,married,0
8186,110000,2,629521,Male,univeristy,34,single,1
21712,230000,0,0,Female,univeristy,28,single,0
10060,150000,0,612402,Male,graduate school,35,single,0
19518,20000,0,16711,Female,graduate school,22,single,1
26254,30000,11,67984,Male,univeristy,31,single,1
15248,30000,0,130803,Female,graduate school,22,single,0
3991,220000,0,691535,Male,graduate school,38,single,0
11642,470000,0,669793,Male,graduate school,37,married,0
25299,40000,9,219203,Male,univeristy,47,married,0
23606,180000,0,318389,Female,highschool,26,single,1
12043,550000,2,2476633,Female,univeristy,32,married,1
8653,190000,4,887030,Female,graduate school,39,married,1
1966,360000,1,0,Male,univeristy,35,married,0
10606,200000,0,119873,Male,univeristy,45,married,0
21927,250000,2,92477,Male,univeristy,38,married,1
23978,50000,0,0,Female,graduate school,24,single,1
6533,420000,0,270435,Female,univeristy,31,single,0
23536,130000,4,599797,Male,highschool,38,single,1
3762,130000,0,485827,Female,highschool,24,single,1
3264,160000,0,769,Female,highschool,45,married,0
18888,10000,0,37410,Male,highschool,37,single,1
16423,210000,0,621759,Female,highschool,25,single,1
26102,140000,0,603942,Male,univeristy,38,married,1
20879,30000,16,6300,Male,univeristy,22,single,1
9875,220000,0,876429,Female,highschool,45,married,0
11494,140000,0,465631,Female,univeristy,25,married,0
17713,10000,2,44514,Male,univeristy,31,married,0
10161,40000,0,212594,Female,univeristy,38,married,0
12326,360000,0,12620,Female,graduate school,36,single,0
21276,580000,0,10945,Male,graduate school,35,married,0
16286,180000,0,0,Female,graduate school,56,single,1
22417,290000,0,1426,Female,highschool,43,married,0
21976,180000,0,199281,Female,univeristy,30,single,0
2697,130000,4,488000,Male,graduate school,40,married,1
17198,210000,0,0,Female,univeristy,43,married,0
2637,170000,0,831562,Female,univeristy,51,single,0
10951,230000,0,111446,Female,graduate school,33,single,0
17766,50000,5,52188,Male,graduate school,30,single,0
28485,360000,0,5482,Female,univeristy,27,single,1
17605,110000,0,443383,Male,univeristy,40,single,0
16418,290000,0,1929,Female,univeristy,41,married,0
24603,160000,0,598356,Female,graduate school,41,married,0
706,200000,2,1067094,Male,univeristy,34,single,0
23320,100000,0,472031,Female,univeristy,48,married,0
24575,50000,0,220028,Female,univeristy,43,single,0
12549,360000,0,0,Female,univeristy,47,married,1
25088,140000,0,315906,Male,graduate school,27,single,0
22071,100000,6,402108,Female,highschool,50,married,1
27580,240000,0,0,Female,graduate school,27,single,0
28015,520000,0,0,Male,graduate school,55,married,0
18882,230000,0,179925,Female,univeristy,29,married,0
25375,150000,0,23887,Female,graduate school,30,married,0
23099,150000,0,555091,Female,univeristy,25,single,0
1070,50000,0,0,Female,graduate school,28,single,0
16406,20000,0,104917,Male,highschool,69,married,0
20735,60000,1,0,Female,highschool,51,married,0
881,80000,3,6704,Male,graduate school,28,single,0
22914,360000,0,67462,Male,graduate school,46,married,1
9913,20000,0,47032,Male,highschool,24,single,0
668,200000,0,0,Female,graduate school,38,married,0
405,120000,1,0,Female,univeristy,34,married,0
17947,50000,5,104153,Male,univeristy,28,single,0
25730,10000,3,47445,Male,univeristy,50,married,0
3740,360000,0,37719,Male,highschool,53,married,0
27735,750000,0,0,Female,univeristy,43,married,0
17879,120000,0,28364,Female,graduate school,39,single,0
2515,20000,3,59234,Female,univeristy,25,single,0
8514,360000,0,143,Female,univeristy,50,married,0
8905,10000,0,33779,Male,univeristy,23,single,0
2316,50000,8,179215,Male,univeristy,29,single,1
778,150000,0,269709,Male,highschool,42,single,0
27289,350000,0,874,Male,univeristy,34,single,0
7348,280000,4,2030,Female,univeristy,53,married,0
6833,180000,4,813725,Female,graduate school,30,single,0
2513,230000,0,526070,Male,univeristy,58,single,0
27893,50000,11,237416,Male,univeristy,29,single,1
1123,230000,0,196897,Female,univeristy,38,single,0
22460,160000,8,271873,Male,highschool,42,single,0
28857,130000,4,4170,Male,univeristy,33,single,0
17326,550000,10,3454059,Male,graduate school,35,single,0
14747,100000,0,414211,Female,graduate school,37,married,0
3227,20000,0,83012,Male,univeristy,37,single,1
23398,320000,0,1810389,Male,graduate school,40,single,0
11785,200000,0,81517,Female,graduate school,32,single,0
24461,450000,1,0,Male,graduate school,40,married,1
19922,50000,0,182096,Male,univeristy,49,married,1
19083,50000,0,111176,Male,univeristy,38,married,0
28812,340000,0,268215,Female,highschool,57,single,0
9991,180000,1,0,Female,graduate school,27,single,0
12919,90000,0,221529,Female,univeristy,39,single,1
3214,160000,0,10397,Female,univeristy,33,married,0
16983,50000,2,168585,Male,univeristy,49,married,1
5696,250000,1,0,Female,graduate school,48,single,1
16599,50000,4,196394,Female,graduate school,70,single,0
16000,150000,0,198245,Male,univeristy,29,single,0
9370,210000,3,1036401,Male,univeristy,44,married,0
23000,200000,0,672045,Female,highschool,54,married,0
16725,30000,6,125759,Male,univeristy,36,married,0
15748,50000,0,69841,Male,graduate school,35,married,0
1244,240000,0,833625,Male,graduate school,28,single,0
22661,40000,31,147650,Female,highschool,24,married,0
8656,180000,0,536463,Male,univeristy,37,married,0
596,290000,0,146189,Female,univeristy,29,single,0
2477,70000,12,306298,Female,univeristy,42,married,1
